@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ org.apache.commons.lang3.BooleanUtils.toIntegerObject,7,8,7,7,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,61,113,116,49,42.241379310344826,0,1
@@ org.apache.commons.lang3.BooleanUtils.toBooleanObject,15,21,24,21,87.5,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.toBoolean,11,15,18,15,83.33333333333334,0,0
@@ org.apache.commons.lang3.BooleanUtils.toString,7,8,7,7,100.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.toString,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.and,11,14,18,13,72.22222222222221,0,1
@@ org.apache.commons.lang3.BooleanUtils.and,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.or,11,14,18,13,72.22222222222221,0,1
@@ org.apache.commons.lang3.BooleanUtils.or,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.BooleanUtils.xor,16,21,28,14,50.0,0,1
@@ org.apache.commons.lang3.BooleanUtils.xor,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableFloat.equals,6,7,8,4,50.0,0,0
@@ org.apache.commons.lang3.mutable.MutableShort.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableShort.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableObject.equals,8,10,13,13,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableObject.hashCode,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableObject.toString,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableDouble.equals,6,7,8,4,50.0,0,1
@@ org.apache.commons.lang3.mutable.MutableByte.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableByte.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableLong.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableLong.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableInt.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableInt.compareTo,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.isTrue,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.isFalse,5,5,4,4,100.0,0,1
@@ org.apache.commons.lang3.mutable.MutableBoolean.equals,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.hashCode,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.mutable.MutableBoolean.compareTo,7,8,10,10,100.0,0,0
@@ org.apache.commons.lang3.tuple.Pair.equals,10,13,15,11,73.33333333333333,0,0
@@ org.apache.commons.lang3.tuple.Pair.hashCode,8,9,5,5,100.0,0,0
@@ org.apache.commons.lang3.tuple.Triple.equals,11,15,19,13,68.42105263157895,0,1
@@ org.apache.commons.lang3.tuple.Triple.hashCode,11,13,7,7,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,13,18,27,25,92.5925925925926,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,32,46,51,38,74.50980392156863,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,20,29,36,26,72.22222222222221,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,32,45,64,50,78.125,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,36,49,110,80,72.72727272727273,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.isAssignable,19,28,37,26,70.27027027027027,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.substituteTypeVariables,7,9,11,9,81.81818181818183,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments,25,34,60,50,83.33333333333334,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments,18,23,45,30,66.66666666666666,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getTypeArguments,13,17,23,16,69.56521739130434,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.determineTypeArguments,8,10,19,19,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.mapTypeVariablesToArguments,10,13,30,20,66.66666666666666,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getClosestParentType,16,22,43,19,44.18604651162791,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isInstance,10,13,10,8,80.0,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.normalizeUpperBounds,15,20,42,23,54.761904761904766,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getImplicitBounds,5,5,3,3,100.0,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.getImplicitUpperBounds,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getImplicitLowerBounds,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.typesSatisfyVariables,10,12,20,15,75.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.getRawType,4,4,4,4,100.0,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.getRawType,20,28,30,30,100.0,0,0
@@ org.apache.commons.lang3.reflect.TypeUtils.isArrayType,7,9,6,2,33.33333333333333,0,1
@@ org.apache.commons.lang3.reflect.TypeUtils.getArrayComponentType,9,11,9,9,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.setAccessibleWorkaround,8,11,10,6,60.0,0,1
@@ org.apache.commons.lang3.reflect.MemberUtils.isPackageAccess,5,5,2,2,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.isAccessible,7,9,6,3,50.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.compareParameterTypes,7,8,8,8,100.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.getTotalTransformationCost,5,5,14,7,50.0,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.getObjectTransformationCost,13,18,39,11,28.205128205128204,0,0
@@ org.apache.commons.lang3.reflect.MemberUtils.getPrimitivePromotionCost,11,15,47,10,21.27659574468085,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeMethod,4,4,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeMethod,8,10,18,12,66.66666666666666,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod,4,4,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeExactMethod,8,10,18,12,66.66666666666666,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeExactStaticMethod,8,10,17,11,64.70588235294117,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeStaticMethod,4,4,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeStaticMethod,8,10,17,11,64.70588235294117,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.invokeExactStaticMethod,4,4,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethod,8,10,15,12,80.0,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethodFromSuperclass,7,8,14,5,35.714285714285715,0,0
@@ org.apache.commons.lang3.reflect.MethodUtils.getAccessibleMethodFromInterfaceNest,14,18,39,17,43.58974358974359,0,0
@@ org.apache.commons.lang3.reflect.ConstructorUtils.invokeConstructor,4,4,6,3,50.0,0,0
@@ org.apache.commons.lang3.reflect.ConstructorUtils.invokeConstructor,8,10,15,9,60.0,0,0
@@ org.apache.commons.lang3.reflect.ConstructorUtils.invokeExactConstructor,4,4,6,3,50.0,0,0
@@ org.apache.commons.lang3.reflect.ConstructorUtils.invokeExactConstructor,8,10,15,9,60.0,0,0
@@ org.apache.commons.lang3.reflect.ConstructorUtils.getAccessibleConstructor,6,7,5,3,60.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.getField,18,24,34,23,67.64705882352942,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.getDeclaredField,10,13,12,11,91.66666666666666,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.getAllFieldsList,10,12,22,13,59.09090909090909,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.readStaticField,6,7,7,7,100.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.readStaticField,4,4,5,5,100.0,0,1
@@ org.apache.commons.lang3.reflect.FieldUtils.readDeclaredStaticField,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.readField,8,10,10,8,80.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.readField,6,7,11,11,100.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.readDeclaredField,6,7,11,11,100.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.writeStaticField,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.writeStaticField,4,4,6,6,100.0,0,1
@@ org.apache.commons.lang3.reflect.FieldUtils.writeDeclaredStaticField,4,4,6,6,100.0,0,1
@@ org.apache.commons.lang3.reflect.FieldUtils.writeField,8,10,11,9,81.81818181818183,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.writeField,6,7,12,12,100.0,0,0
@@ org.apache.commons.lang3.reflect.FieldUtils.writeDeclaredField,6,7,12,12,100.0,0,1
@@ org.apache.commons.lang3.math.NumberUtils.toInt,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.toLong,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.toFloat,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.toDouble,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.toByte,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.toShort,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createNumber,81,127,185,89,48.10810810810811,0,2
@@ org.apache.commons.lang3.math.NumberUtils.isAllZeros,12,15,17,10,58.82352941176471,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createFloat,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createDouble,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createInteger,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createLong,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createBigInteger,17,24,55,11,20.0,0,0
@@ org.apache.commons.lang3.math.NumberUtils.createBigDecimal,8,10,8,8,100.0,0,1
@@ org.apache.commons.lang3.math.NumberUtils.min,7,8,23,7,30.434782608695656,0,1
@@ org.apache.commons.lang3.math.NumberUtils.min,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,9,11,29,10,34.48275862068966,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,9,11,29,10,34.48275862068966,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,7,8,23,7,30.434782608695656,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,9,11,29,10,34.48275862068966,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,9,11,29,10,34.48275862068966,0,0
@@ org.apache.commons.lang3.math.NumberUtils.validateArray,6,7,4,4,100.0,0,1
@@ org.apache.commons.lang3.math.NumberUtils.min,6,7,15,5,33.33333333333333,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,6,7,15,5,33.33333333333333,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,6,7,15,5,33.33333333333333,0,0
@@ org.apache.commons.lang3.math.NumberUtils.min,6,7,15,5,33.33333333333333,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,6,7,15,5,33.33333333333333,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,6,7,15,5,33.33333333333333,0,1
@@ org.apache.commons.lang3.math.NumberUtils.max,6,7,15,5,33.33333333333333,0,0
@@ org.apache.commons.lang3.math.NumberUtils.max,6,7,15,5,33.33333333333333,0,1
@@ org.apache.commons.lang3.math.NumberUtils.isDigits,9,11,16,9,56.25,0,0
@@ org.apache.commons.lang3.math.NumberUtils.isNumber,80,128,286,51,17.832167832167833,0,2
@@ org.apache.commons.lang3.math.IEEE754rUtils.min,9,11,18,11,61.111111111111114,0,0
@@ org.apache.commons.lang3.math.IEEE754rUtils.min,9,11,18,11,61.111111111111114,0,0
@@ org.apache.commons.lang3.math.IEEE754rUtils.min,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.math.IEEE754rUtils.min,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.math.IEEE754rUtils.max,9,11,18,11,61.111111111111114,0,0
@@ org.apache.commons.lang3.math.IEEE754rUtils.max,9,11,18,11,61.111111111111114,0,0
@@ org.apache.commons.lang3.math.IEEE754rUtils.max,6,7,8,8,100.0,0,1
@@ org.apache.commons.lang3.math.IEEE754rUtils.max,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.getFraction,9,12,14,7,50.0,0,0
@@ org.apache.commons.lang3.math.Fraction.getFraction,14,19,25,15,60.0,0,0
@@ org.apache.commons.lang3.math.Fraction.getReducedFraction,14,20,33,9,27.27272727272727,0,0
@@ org.apache.commons.lang3.math.Fraction.getFraction,15,22,43,26,60.46511627906976,0,0
@@ org.apache.commons.lang3.math.Fraction.getFraction,12,16,22,22,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.reduce,9,11,20,20,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.invert,8,10,18,18,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.negate,4,4,7,7,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.abs,4,4,6,6,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.pow,12,16,22,22,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.greatestCommonDivisor,32,47,94,15,15.957446808510639,0,1
@@ org.apache.commons.lang3.math.Fraction.mulAndCheck,5,6,5,3,60.0,0,0
@@ org.apache.commons.lang3.math.Fraction.mulPosAndCheck,4,4,3,3,100.0,0,4
@@ org.apache.commons.lang3.math.Fraction.addAndCheck,5,6,5,3,60.0,0,0
@@ org.apache.commons.lang3.math.Fraction.subAndCheck,5,6,5,3,60.0,0,1
@@ org.apache.commons.lang3.math.Fraction.addSub,24,32,60,60,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.multiplyBy,7,9,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.math.Fraction.divideBy,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.math.Fraction.equals,10,13,15,11,73.33333333333333,0,0
@@ org.apache.commons.lang3.math.Fraction.hashCode,4,4,8,4,50.0,0,0
@@ org.apache.commons.lang3.math.Fraction.compareTo,11,15,34,26,76.47058823529412,0,0
@@ org.apache.commons.lang3.math.Fraction.toString,4,4,8,4,50.0,0,0
@@ org.apache.commons.lang3.math.Fraction.toProperString,18,24,48,39,81.25,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TimeZoneNameRule.appendTo,6,7,14,12,85.71428571428571,0,0
@@ org.apache.commons.lang3.time.DurationFormatUtils.formatDuration,12,16,47,13,27.659574468085108,0,1
@@ org.apache.commons.lang3.time.DurationFormatUtils.formatDurationWords,14,22,72,20,27.77777777777778,0,0
@@ org.apache.commons.lang3.time.DurationFormatUtils.formatPeriod,43,64,226,45,19.911504424778762,0,1
@@ org.apache.commons.lang3.time.DurationFormatUtils.format,48,65,95,69,72.63157894736842,0,0
@@ org.apache.commons.lang3.time.DurationFormatUtils.lexx,28,43,117,29,24.786324786324787,0,0
@@ org.apache.commons.lang3.time.DurationFormatUtils$Token.containsTokenWithValue,7,8,16,9,56.25,0,0
@@ org.apache.commons.lang3.time.DurationFormatUtils$Token.equals,15,20,43,43,100.0,0,0
@@ org.apache.commons.lang3.time.FormatCache.getInstance,11,15,29,14,48.275862068965516,0,0
@@ org.apache.commons.lang3.time.FormatCache.getDateTimeInstance,4,4,8,5,62.5,0,0
@@ org.apache.commons.lang3.time.FormatCache.getPatternForStyle,11,14,24,16,66.66666666666666,0,0
@@ org.apache.commons.lang3.time.FastDateParser$TimeZoneStrategy.<init>,12,15,31,25,80.64516129032258,0,0
@@ org.apache.commons.lang3.time.FastDateParser$TimeZoneStrategy.setCalendar,9,12,18,12,66.66666666666666,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TimeZoneDisplayKey.<init>,4,4,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TimeZoneDisplayKey.equals,11,15,31,19,61.29032258064516,0,1
@@ org.apache.commons.lang3.time.FastDateFormat.equals,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.init,5,5,12,8,66.66666666666666,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.parsePattern,49,79,130,98,75.38461538461539,0,1
@@ org.apache.commons.lang3.time.FastDatePrinter.parseToken,28,43,84,30,35.714285714285715,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.selectNumberRule,5,6,7,7,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.format,11,14,18,18,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.applyRules,5,5,12,8,66.66666666666666,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.equals,9,12,27,15,55.55555555555556,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter.getTimeZoneDisplay,5,6,14,9,64.28571428571429,0,0
@@ org.apache.commons.lang3.time.DateUtils$DateIterator.next,4,4,8,8,100.0,0,0
@@ org.apache.commons.lang3.time.FormatCache$MultipartKey.hashCode,9,11,28,15,53.57142857142857,0,0
@@ org.apache.commons.lang3.time.FastDateParser$CopyQuotedStrategy.isNumber,4,4,6,3,50.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$PaddedNumberField.<init>,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$PaddedNumberField.appendTo,17,21,29,23,79.3103448275862,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$UnpaddedNumberField.appendTo,7,8,10,10,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.isSameDay,5,6,6,4,66.66666666666666,0,0
@@ org.apache.commons.lang3.time.DateUtils.isSameDay,10,14,16,8,50.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.isSameInstant,8,10,8,6,75.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.isSameInstant,8,10,8,6,75.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.isSameLocalTime,15,24,36,18,50.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.parseDateWithLeniency,18,25,49,24,48.97959183673469,0,0
@@ org.apache.commons.lang3.time.DateUtils.add,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.set,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.round,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.round,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.round,8,10,11,11,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.truncate,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.truncate,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.truncate,8,10,11,11,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.ceiling,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.ceiling,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.ceiling,8,10,11,11,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.modify,65,98,169,73,43.19526627218935,0,0
@@ org.apache.commons.lang3.time.DateUtils.iterator,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.iterator,26,39,127,15,11.811023622047244,0,1
@@ org.apache.commons.lang3.time.DateUtils.iterator,8,10,11,11,100.0,0,1
@@ org.apache.commons.lang3.time.DateUtils.getFragment,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.getFragment,14,21,46,23,50.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.truncatedEquals,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.truncatedEquals,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.time.DateUtils.getMillisPerUnit,9,13,12,7,58.333333333333336,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TwentyFourHourField.appendTo,4,4,8,5,62.5,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TextField.estimateLength,7,8,16,9,56.25,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TwoDigitNumberField.appendTo,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.time.StopWatch.start,6,7,9,9,100.0,0,0
@@ org.apache.commons.lang3.time.StopWatch.stop,7,9,14,8,57.14285714285714,0,0
@@ org.apache.commons.lang3.time.StopWatch.split,4,4,5,5,100.0,0,1
@@ org.apache.commons.lang3.time.StopWatch.unsplit,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.StopWatch.suspend,4,4,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.StopWatch.resume,4,4,7,7,100.0,0,0
@@ org.apache.commons.lang3.time.StopWatch.getNanoTime,9,12,21,17,80.95238095238095,0,0
@@ org.apache.commons.lang3.time.StopWatch.getSplitNanoTime,4,4,7,7,100.0,0,0
@@ org.apache.commons.lang3.time.StopWatch.getStartTime,4,4,6,6,100.0,0,1
@@ org.apache.commons.lang3.time.FastDateParser$NumberStrategy.addRegex,5,5,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TwelveHourField.appendTo,4,4,8,5,62.5,0,1
@@ org.apache.commons.lang3.time.FastDateParser$1.setCalendar,4,4,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.time.FastDateParser$TextStrategy.addRegex,5,5,5,5,100.0,0,0
@@ org.apache.commons.lang3.time.FastDateParser$TextStrategy.setCalendar,7,8,14,14,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$UnpaddedMonthField.appendTo,5,5,6,6,100.0,0,0
@@ org.apache.commons.lang3.time.FastDatePrinter$TimeZoneNumberRule.appendTo,7,8,17,11,64.70588235294117,0,0
@@ org.apache.commons.lang3.time.FastDateParser.init,13,17,48,32,66.66666666666666,0,0
@@ org.apache.commons.lang3.time.FastDateParser.equals,9,12,27,15,55.55555555555556,0,0
@@ org.apache.commons.lang3.time.FastDateParser.parse,6,7,16,16,100.0,0,1
@@ org.apache.commons.lang3.time.FastDateParser.parse,7,8,23,19,82.6086956521739,0,0
@@ org.apache.commons.lang3.time.FastDateParser.escapeRegex,14,20,46,27,58.69565217391305,0,0
@@ org.apache.commons.lang3.time.FastDateParser.adjustYear,4,4,8,8,100.0,0,0
@@ org.apache.commons.lang3.time.FastDateParser.isNextNumber,6,7,8,4,50.0,0,0
@@ org.apache.commons.lang3.time.FastDateParser.getStrategy,29,50,54,50,92.5925925925926,0,0
@@ org.apache.commons.lang3.time.FastDateParser.getCache,4,4,8,6,75.0,0,0
@@ org.apache.commons.lang3.time.FastDateParser.getLocaleSpecificStrategy,8,10,18,14,77.77777777777779,0,0
@@ org.apache.commons.lang3.concurrent.ConstantInitializer.hashCode,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.concurrent.ConstantInitializer.equals,6,7,8,8,100.0,0,0
@@ org.apache.commons.lang3.concurrent.AtomicInitializer.get,5,6,14,7,50.0,0,0
@@ org.apache.commons.lang3.concurrent.BasicThreadFactory.<init>,5,5,7,7,100.0,0,0
@@ org.apache.commons.lang3.concurrent.BasicThreadFactory.initializeThread,10,13,17,13,76.47058823529412,0,0
@@ org.apache.commons.lang3.concurrent.CallableBackgroundInitializer.checkCallable,4,4,2,2,100.0,0,0
@@ org.apache.commons.lang3.concurrent.MultiBackgroundInitializer$MultiBackgroundInitializerResults.checkName,4,4,4,4,100.0,0,1
@@ org.apache.commons.lang3.concurrent.BackgroundInitializer.isStarted,5,5,4,4,100.0,0,0
@@ org.apache.commons.lang3.concurrent.BackgroundInitializer.setExternalExecutor,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.concurrent.BackgroundInitializer.start,7,8,13,9,69.23076923076923,0,0
@@ org.apache.commons.lang3.concurrent.BackgroundInitializer.getFuture,4,4,6,6,100.0,0,0
@@ org.apache.commons.lang3.concurrent.LazyInitializer.get,6,7,10,5,50.0,0,1
@@ org.apache.commons.lang3.concurrent.BackgroundInitializer$InitializationTask.call,4,4,6,4,66.66666666666666,0,0
@@ org.apache.commons.lang3.concurrent.TimedSemaphore.<init>,7,8,12,12,100.0,0,0
@@ org.apache.commons.lang3.concurrent.TimedSemaphore.shutdown,8,10,16,10,62.5,0,0
@@ org.apache.commons.lang3.concurrent.TimedSemaphore.acquire,15,20,23,13,56.52173913043478,0,1
@@ org.apache.commons.lang3.concurrent.TimedSemaphore.getAverageCallsPerPeriod,5,5,7,7,100.0,0,0
@@ org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.addInitializer,8,10,11,11,100.0,0,0
@@ org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.getTaskCount,5,5,7,4,57.14285714285714,0,0
@@ org.apache.commons.lang3.concurrent.MultiBackgroundInitializer.initialize,10,12,16,15,93.75,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.extractCause,5,6,5,3,60.0,0,1
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.extractCauseUnchecked,5,6,5,3,60.0,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.handleCause,4,4,3,3,100.0,0,1
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.handleCauseUnchecked,4,4,3,3,100.0,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.checkedException,6,8,8,5,62.5,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.throwCause,6,7,6,6,100.0,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.initialize,5,5,3,3,100.0,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.putIfAbsent,7,8,9,9,100.0,0,0
@@ org.apache.commons.lang3.concurrent.ConcurrentUtils.createIfAbsent,7,9,12,10,83.33333333333334,0,0
@@ org.apache.commons.lang3.concurrent.BasicThreadFactory$Builder.wrappedFactory,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.concurrent.BasicThreadFactory$Builder.namingPattern,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.concurrent.BasicThreadFactory$Builder.uncaughtExceptionHandler,4,4,4,4,100.0,0,0
@@ org.apache.commons.lang3.text.StrBuilder.<init>,4,4,5,2,40.0,0,0
@@ org.apache.commons.lang3.text.StrBuilder.<init>,5,5,5,5,100.0,0,0
@@ org.apache.commons.lang3.text.StrBuilder.setNullText,5,6,7,3,42.857142857142854,0,1
