@@ Method, Nodes, Edges, DUAs, SubDUAs, Perc, Time_s, Time_ms
@@ com.fasterxml.jackson.databind.AnnotationIntrospector$ReferenceProperty.isBackReference,5,5,6,6,100.0,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.<init>,7,8,8,8,100.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.isEnabled,5,5,6,6,100.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.findInjectableValue,4,4,10,10,100.0,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.findContextualValueDeserializer,5,6,9,5,55.55555555555556,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer,8,10,17,12,70.58823529411765,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.findKeyDeserializer,4,4,7,4,57.14285714285714,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.leaseObjectBuffer,5,5,5,3,60.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.returnObjectBuffer,5,6,12,4,33.33333333333333,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.getArrayBuilders,4,4,8,4,50.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.handleUnknownProperty,7,9,22,14,63.63636363636363,0,1
@@ com.fasterxml.jackson.databind.DeserializationContext.reportUnknownProperty,7,8,11,11,100.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext.getDateFormat,4,4,8,8,100.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext._calcName,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.DeserializationContext._desc,4,4,5,2,40.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.<init>,4,4,12,12,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.setDefaultKeySerializer,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.setNullValueSerializer,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.setNullKeySerializer,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer,7,10,25,17,68.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.findValueSerializer,6,8,18,12,66.66666666666666,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer,10,13,28,22,78.57142857142857,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.findTypedValueSerializer,10,13,28,22,78.57142857142857,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeValue,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeField,5,5,7,7,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateValue,5,5,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateKey,5,5,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider.defaultSerializeDateKey,5,5,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._reportIncompatibleRootType,5,6,9,6,66.66666666666666,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._findExplicitUntypedSerializer,6,7,11,11,100.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer,4,4,7,6,85.71428571428571,0,1
@@ com.fasterxml.jackson.databind.SerializerProvider._createAndCacheUntypedSerializer,4,4,7,6,85.71428571428571,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._handleContextualResolvable,4,4,7,6,85.71428571428571,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._handleResolvable,4,4,5,4,80.0,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._handleContextual,4,4,7,4,57.14285714285714,0,0
@@ com.fasterxml.jackson.databind.SerializerProvider._dateFormat,4,4,8,8,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonMappingException$Reference.<init>,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonMappingException$Reference.toString,12,15,28,27,96.42857142857143,0,3
@@ com.fasterxml.jackson.databind.PropertyName.<init>,5,5,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.PropertyName.readResolve,7,9,15,11,73.33333333333333,0,0
@@ com.fasterxml.jackson.databind.PropertyName.construct,7,9,12,4,33.33333333333333,0,1
@@ com.fasterxml.jackson.databind.PropertyName.withSimpleName,6,7,15,8,53.333333333333336,0,0
@@ com.fasterxml.jackson.databind.PropertyName.withNamespace,7,9,17,12,70.58823529411765,0,0
@@ com.fasterxml.jackson.databind.PropertyName.hasSimpleName,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.PropertyName.hasNamespace,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.PropertyName.equals,18,25,39,33,84.61538461538461,0,1
@@ com.fasterxml.jackson.databind.PropertyName.hashCode,4,4,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.PropertyName.toString,4,4,9,9,100.0,0,0
@@ com.fasterxml.jackson.databind.MappingIterator.<init>,9,12,14,10,71.42857142857143,0,0
@@ com.fasterxml.jackson.databind.MappingIterator.close,4,4,6,4,66.66666666666666,0,1
@@ com.fasterxml.jackson.databind.MappingIterator.hasNextValue,11,16,27,17,62.96296296296296,0,1
@@ com.fasterxml.jackson.databind.MappingIterator.nextValue,10,13,28,23,82.14285714285714,0,1
@@ com.fasterxml.jackson.databind.BeanProperty$Std.getAnnotation,5,5,7,7,100.0,0,1
@@ com.fasterxml.jackson.databind.BeanProperty$Std.getContextAnnotation,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.databind.MappingJsonFactory.<init>,4,4,3,2,66.66666666666666,0,1
@@ com.fasterxml.jackson.databind.MappingJsonFactory.hasFormat,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isValueNode,4,4,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isContainerNode,6,7,8,4,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isMissingNode,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isArray,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isObject,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonNode.isPojo,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isNumber,5,5,4,4,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonNode.isTextual,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isBoolean,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isNull,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.isBinary,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.has,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.has,5,5,4,4,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.hasNonNull,6,7,4,2,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.hasNonNull,6,7,4,2,50.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.findValues,4,4,3,3,100.0,0,1
@@ com.fasterxml.jackson.databind.JsonNode.findValuesAsText,4,4,3,3,100.0,0,0
@@ com.fasterxml.jackson.databind.JsonNode.findParents,4,4,3,3,100.0,0,0
@@ com.fasterxml.jackson.databind.JavaType.narrowBy,8,10,34,20,58.82352941176471,0,0
@@ com.fasterxml.jackson.databind.JavaType.forcedNarrowBy,8,10,33,19,57.57575757575758,0,1
@@ com.fasterxml.jackson.databind.JavaType.widenBy,4,4,10,10,100.0,0,1
@@ com.fasterxml.jackson.databind.JavaType.hasRawClass,5,5,6,6,100.0,0,1
@@ com.fasterxml.jackson.databind.JavaType.isConcrete,6,7,6,6,100.0,0,1
@@ com.fasterxml.jackson.databind.JavaType.hasGenericTypes,5,5,2,2,100.0,0,0
@@ com.fasterxml.jackson.databind.JavaType._assertSubclass,4,4,9,9,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder.buildTypeDeserializer,5,5,8,8,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder.buildTypeSerializer,5,5,8,8,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper$DefaultTypeResolverBuilder.useForType,19,27,38,15,39.473684210526315,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.<init>,12,15,22,21,95.45454545454545,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper._checkInvalidCopy,4,4,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.registerModule,6,7,7,7,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.registerModules,5,5,11,7,63.63636363636363,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.registerModules,5,5,5,5,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.findModules,8,9,8,8,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.setMixInAnnotations,7,9,10,7,70.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.findMixInClassFor,5,5,7,7,100.0,0,0
@@ com.fasterxml.jackson.databind.ObjectMapper.mixInCount,5,5,6,6,100.0,0,1
@@ com.fasterxml.jackson.databind.ObjectMapper.configure,8,9,12,12,100.0,0,1
