@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ org.jfree.chart.util.Layer.readResolve,6,7,13,3,4,23.076923076923077,30.76923076923077,0,0
@@ org.jfree.chart.title.CompositeTitle.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.CompositeTitle.setTitleContainer,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.CompositeTitle.draw,4,4,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ org.jfree.chart.title.CompositeTitle.equals,10,13,25,5,8,20.0,32.0,0,1
@@ org.jfree.chart.title.ImageTitle.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.title.ImageTitle.setImage,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.ImageTitle.draw,9,12,22,5,10,22.727272727272727,45.45454545454545,0,1
@@ org.jfree.chart.title.ImageTitle.drawHorizontal,11,14,46,6,9,13.043478260869565,19.565217391304348,0,2
@@ org.jfree.chart.title.ImageTitle.drawVertical,13,17,60,11,21,18.333333333333332,35.0,0,2
@@ org.jfree.chart.title.ImageTitle.equals,8,10,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ org.jfree.chart.title.LegendGraphic.<init>,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.title.LegendGraphic.setFillPaintTransformer,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendGraphic.setShapeAnchor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendGraphic.setShapeLocation,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendGraphic.arrange,23,34,55,13,26,23.636363636363637,47.27272727272727,0,2
@@ org.jfree.chart.title.LegendGraphic.arrangeNN,6,7,16,4,4,25.0,25.0,0,0
@@ org.jfree.chart.title.LegendGraphic.draw,11,15,45,8,10,17.77777777777778,22.22222222222222,0,1
@@ org.jfree.chart.title.LegendGraphic.equals,32,46,117,16,30,13.675213675213676,25.64102564102564,0,8
@@ org.jfree.chart.title.PaintScaleLegend.<init>,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.setScale,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.setAxis,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.setAxisLocation,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.setStripOutlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.setStripOutlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.setSubdivisionCount,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.PaintScaleLegend.axisChanged,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.jfree.chart.title.PaintScaleLegend.arrange,23,34,56,13,26,23.214285714285715,46.42857142857143,0,1
@@ org.jfree.chart.title.PaintScaleLegend.arrangeRR,8,11,30,5,10,16.666666666666664,33.33333333333333,0,0
@@ org.jfree.chart.title.PaintScaleLegend.draw,34,47,177,20,33,11.299435028248588,18.64406779661017,0,12
@@ org.jfree.chart.title.PaintScaleLegend.equals,24,34,85,12,22,14.117647058823529,25.882352941176475,0,4
@@ org.jfree.chart.title.ShortTextTitle.arrange,26,39,105,24,45,22.857142857142858,42.857142857142854,0,5
@@ org.jfree.chart.title.ShortTextTitle.arrangeRN,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.title.ShortTextTitle.arrangeFN,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.title.ShortTextTitle.arrangeRR,5,6,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.title.ShortTextTitle.draw,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.title.TextTitle.<init>,8,10,11,4,6,36.36363636363637,54.54545454545454,0,0
@@ org.jfree.chart.title.TextTitle.setText,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.title.TextTitle.setTextAlignment,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.TextTitle.setFont,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.title.TextTitle.setPaint,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.title.TextTitle.arrange,23,34,65,13,26,20.0,40.0,0,2
@@ org.jfree.chart.title.TextTitle.arrangeFN,12,17,47,9,14,19.148936170212767,29.78723404255319,0,1
@@ org.jfree.chart.title.TextTitle.arrangeRN,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.title.TextTitle.arrangeRR,12,17,48,9,14,18.75,29.166666666666668,0,2
@@ org.jfree.chart.title.TextTitle.draw,19,28,62,15,25,24.193548387096776,40.32258064516129,0,3
@@ org.jfree.chart.title.TextTitle.drawHorizontal,17,24,61,10,21,16.39344262295082,34.42622950819672,0,3
@@ org.jfree.chart.title.TextTitle.drawVertical,17,24,61,10,21,16.39344262295082,34.42622950819672,0,3
@@ org.jfree.chart.title.TextTitle.equals,24,34,81,12,22,14.814814814814813,27.160493827160494,0,4
@@ org.jfree.chart.title.TextTitle.hashCode,14,17,20,8,9,40.0,45.0,0,1
@@ org.jfree.chart.title.Title.<init>,10,13,13,5,8,38.46153846153847,61.53846153846154,0,0
@@ org.jfree.chart.title.Title.setPosition,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.title.Title.setHorizontalAlignment,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.title.Title.setVerticalAlignment,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.title.Title.setNotify,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.jfree.chart.title.Title.addChangeListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.jfree.chart.title.Title.removeChangeListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.jfree.chart.title.Title.notifyListeners,11,14,30,12,19,40.0,63.33333333333333,0,3
@@ org.jfree.chart.title.Title.equals,16,22,49,8,14,16.3265306122449,28.57142857142857,0,3
@@ org.jfree.chart.title.LegendTitle.setSources,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.setLegendItemGraphicEdge,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.setLegendItemGraphicAnchor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.setLegendItemGraphicPadding,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.setItemFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.setItemPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.setItemLabelPadding,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.title.LegendTitle.fetchLegendItems,12,15,35,7,11,20.0,31.428571428571427,0,3
@@ org.jfree.chart.title.LegendTitle.createLegendItemBlock,6,7,17,4,5,23.52941176470588,29.411764705882355,0,1
@@ org.jfree.chart.title.LegendTitle.arrange,6,7,17,3,4,17.647058823529413,23.52941176470588,0,0
@@ org.jfree.chart.title.LegendTitle.draw,13,19,44,12,18,27.27272727272727,40.909090909090914,0,2
@@ org.jfree.chart.title.LegendTitle.equals,24,34,75,12,22,16.0,29.333333333333332,0,4
@@ org.jfree.chart.title.LegendItemBlockContainer.draw,5,6,11,3,5,27.27272727272727,45.45454545454545,0,0
@@ org.jfree.chart.entity.AxisEntity.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.entity.AxisEntity.equals,14,19,27,7,12,25.925925925925924,44.44444444444444,0,1
@@ org.jfree.chart.entity.PieSectionEntity.equals,14,19,41,7,12,17.073170731707318,29.268292682926827,0,2
@@ org.jfree.chart.entity.ChartEntity.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.entity.ChartEntity.setArea,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.entity.ChartEntity.getShapeType,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.entity.ChartEntity.getShapeCoords,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.entity.ChartEntity.getRectCoords,8,10,19,5,6,26.31578947368421,31.57894736842105,0,1
@@ org.jfree.chart.entity.ChartEntity.getPolyCoords,10,12,17,4,8,23.52941176470588,47.05882352941176,0,1
@@ org.jfree.chart.entity.ChartEntity.getImageMapAreaTag,22,30,40,15,20,37.5,50.0,0,3
@@ org.jfree.chart.entity.ChartEntity.equals,12,16,31,6,10,19.35483870967742,32.25806451612903,0,0
@@ org.jfree.chart.entity.StandardEntityCollection.add,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.entity.StandardEntityCollection.getEntity,7,8,17,4,7,23.52941176470588,41.17647058823529,0,1
@@ org.jfree.chart.entity.StandardEntityCollection.equals,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.entity.StandardEntityCollection.clone,5,5,15,2,4,13.333333333333334,26.666666666666668,0,0
@@ org.jfree.chart.entity.CategoryItemEntity.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.entity.CategoryItemEntity.setDataset,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.entity.CategoryItemEntity.equals,12,16,33,6,10,18.181818181818183,30.303030303030305,0,1
@@ org.jfree.chart.entity.JFreeChartEntity.<init>,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.entity.JFreeChartEntity.equals,14,19,27,7,12,25.925925925925924,44.44444444444444,0,1
@@ org.jfree.chart.entity.CategoryLabelEntity.equals,8,10,17,4,6,23.52941176470588,35.294117647058826,0,0
@@ org.jfree.chart.entity.TitleEntity.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.entity.TitleEntity.equals,14,19,27,7,12,25.925925925925924,44.44444444444444,0,1
@@ org.jfree.chart.entity.LegendItemEntity.equals,10,13,25,5,8,20.0,32.0,0,1
@@ org.jfree.chart.entity.PlotEntity.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.entity.PlotEntity.equals,14,19,27,7,12,25.925925925925924,44.44444444444444,0,2
@@ org.jfree.chart.entity.XYItemEntity.equals,11,15,27,6,10,22.22222222222222,37.03703703703704,0,1
@@ org.jfree.chart.entity.XYAnnotationEntity.equals,10,13,19,5,8,26.31578947368421,42.10526315789473,0,1
@@ org.jfree.chart.entity.AxisLabelEntity.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.SymbolicXYItemLabelGenerator.generateToolTip,10,12,26,5,6,19.230769230769234,23.076923076923077,0,1
@@ org.jfree.chart.labels.SymbolicXYItemLabelGenerator.round,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.labels.SymbolicXYItemLabelGenerator.equals,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ org.jfree.chart.labels.StandardXYItemLabelGenerator.equals,6,7,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.labels.StandardXYToolTipGenerator.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator.createItemArray,7,8,17,4,5,23.52941176470588,29.411764705882355,0,1
@@ org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator.equals,6,7,8,3,4,37.5,50.0,0,1
@@ org.jfree.chart.labels.AbstractXYItemLabelGenerator.<init>,8,10,10,4,6,40.0,60.0,0,0
@@ org.jfree.chart.labels.AbstractXYItemLabelGenerator.createItemArray,11,14,39,7,9,17.94871794871795,23.076923076923077,0,2
@@ org.jfree.chart.labels.AbstractXYItemLabelGenerator.equals,18,25,55,9,16,16.363636363636363,29.09090909090909,0,2
@@ org.jfree.chart.labels.AbstractXYItemLabelGenerator.clone,10,13,29,8,9,27.586206896551722,31.03448275862069,0,0
@@ org.jfree.chart.labels.ItemLabelPosition.<init>,8,10,11,4,6,36.36363636363637,54.54545454545454,0,0
@@ org.jfree.chart.labels.ItemLabelPosition.equals,14,19,39,7,12,17.94871794871795,30.76923076923077,0,1
@@ org.jfree.chart.labels.BubbleXYItemLabelGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.BubbleXYItemLabelGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.BubbleXYItemLabelGenerator.generateLabelString,5,5,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ org.jfree.chart.labels.BubbleXYItemLabelGenerator.createItemArray,11,13,36,6,7,16.666666666666664,19.444444444444446,0,2
@@ org.jfree.chart.labels.BubbleXYItemLabelGenerator.equals,12,16,27,6,10,22.22222222222222,37.03703703703704,0,1
@@ org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator.createItemArray,4,4,8,2,3,25.0,37.5,0,0
@@ org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.generateLabel,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.labels.StandardCategorySeriesLabelGenerator.equals,8,10,15,4,6,26.666666666666668,40.0,0,1
@@ org.jfree.chart.labels.IntervalXYItemLabelGenerator.createItemArray,27,38,99,37,52,37.37373737373738,52.52525252525253,0,11
@@ org.jfree.chart.labels.IntervalXYItemLabelGenerator.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.addSeriesLabel,4,4,8,2,3,25.0,37.5,0,0
@@ org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.generateLabel,8,10,23,4,7,17.391304347826086,30.434782608695656,0,1
@@ org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.clone,7,8,14,2,4,14.285714285714285,28.57142857142857,0,0
@@ org.jfree.chart.labels.MultipleXYSeriesLabelGenerator.equals,12,16,31,6,10,19.35483870967742,32.25806451612903,0,1
@@ org.jfree.chart.labels.CustomXYToolTipGenerator.getToolTipCount,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.labels.CustomXYToolTipGenerator.getToolTipText,6,8,17,4,7,23.52941176470588,41.17647058823529,0,0
@@ org.jfree.chart.labels.CustomXYToolTipGenerator.clone,4,4,8,2,3,25.0,37.5,0,0
@@ org.jfree.chart.labels.CustomXYToolTipGenerator.equals,23,31,56,25,33,44.642857142857146,58.92857142857143,0,21
@@ org.jfree.chart.labels.AbstractPieItemLabelGenerator.<init>,8,10,10,4,6,40.0,60.0,0,1
@@ org.jfree.chart.labels.AbstractPieItemLabelGenerator.createItemArray,8,10,21,5,8,23.809523809523807,38.095238095238095,0,1
@@ org.jfree.chart.labels.AbstractPieItemLabelGenerator.generateSectionLabel,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.labels.AbstractPieItemLabelGenerator.equals,12,16,31,6,10,19.35483870967742,32.25806451612903,0,1
@@ org.jfree.chart.labels.AbstractPieItemLabelGenerator.clone,6,7,15,4,5,26.666666666666668,33.33333333333333,0,0
@@ org.jfree.chart.labels.StandardCrosshairLabelGenerator.<init>,6,7,7,3,4,42.857142857142854,57.14285714285714,0,1
@@ org.jfree.chart.labels.StandardCrosshairLabelGenerator.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,1
@@ org.jfree.chart.labels.ItemLabelAnchor.equals,8,10,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.jfree.chart.labels.ItemLabelAnchor.readResolve,52,76,151,26,50,17.218543046357617,33.11258278145696,0,12
@@ org.jfree.chart.labels.StandardXYZToolTipGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.StandardXYZToolTipGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.StandardXYZToolTipGenerator.createItemArray,11,13,36,6,7,16.666666666666664,19.444444444444446,0,1
@@ org.jfree.chart.labels.StandardXYZToolTipGenerator.equals,12,16,27,6,10,22.22222222222222,37.03703703703704,0,1
@@ org.jfree.chart.labels.IntervalCategoryItemLabelGenerator.createItemArray,11,15,28,7,11,25.0,39.285714285714285,0,1
@@ org.jfree.chart.labels.StandardCategoryItemLabelGenerator.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.labels.StandardCategoryToolTipGenerator.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.labels.IntervalCategoryToolTipGenerator.createItemArray,11,15,28,7,11,25.0,39.285714285714285,0,2
@@ org.jfree.chart.labels.IntervalCategoryToolTipGenerator.equals,6,7,8,3,4,37.5,50.0,0,0
@@ org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.<init>,8,10,10,4,6,40.0,60.0,0,0
@@ org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.<init>,6,7,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.generateLabelString,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.createItemArray,10,13,30,6,9,20.0,30.0,0,1
@@ org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.equals,12,16,31,6,10,19.35483870967742,32.25806451612903,0,1
@@ org.jfree.chart.labels.AbstractCategoryItemLabelGenerator.clone,6,7,15,4,5,26.666666666666668,33.33333333333333,0,0
@@ org.jfree.chart.labels.StandardPieSectionLabelGenerator.equals,10,13,19,5,8,26.31578947368421,42.10526315789473,0,1
@@ org.jfree.chart.labels.HighLowItemLabelGenerator.<init>,6,7,7,3,4,42.857142857142854,57.14285714285714,0,0
@@ org.jfree.chart.labels.HighLowItemLabelGenerator.generateToolTip,12,17,48,15,25,31.25,52.083333333333336,0,2
@@ org.jfree.chart.labels.HighLowItemLabelGenerator.clone,6,7,15,4,5,26.666666666666668,33.33333333333333,0,0
@@ org.jfree.chart.labels.HighLowItemLabelGenerator.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,0
@@ org.jfree.chart.labels.StandardXYSeriesLabelGenerator.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.labels.StandardXYSeriesLabelGenerator.generateLabel,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.labels.StandardXYSeriesLabelGenerator.equals,8,10,15,4,6,26.666666666666668,40.0,0,0
@@ org.jfree.chart.annotations.XYBoxAnnotation.draw,11,15,47,9,17,19.148936170212767,36.17021276595745,0,2
@@ org.jfree.chart.annotations.XYBoxAnnotation.equals,22,31,67,11,20,16.417910447761194,29.850746268656714,0,3
@@ org.jfree.chart.annotations.CategoryPointerAnnotation.setArrowStroke,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.annotations.CategoryPointerAnnotation.setArrowPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.CategoryPointerAnnotation.draw,4,4,20,2,3,10.0,15.0,0,1
@@ org.jfree.chart.annotations.CategoryPointerAnnotation.equals,24,34,75,12,22,16.0,29.333333333333332,0,3
@@ org.jfree.chart.annotations.XYPolygonAnnotation.<init>,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.annotations.XYPolygonAnnotation.draw,19,26,87,11,18,12.643678160919542,20.689655172413794,0,5
@@ org.jfree.chart.annotations.XYPolygonAnnotation.equals,16,22,43,8,14,18.6046511627907,32.55813953488372,0,1
@@ org.jfree.chart.annotations.XYPolygonAnnotation.hashCode,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.annotations.XYShapeAnnotation.<init>,4,4,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.jfree.chart.annotations.XYShapeAnnotation.draw,11,15,51,9,17,17.647058823529413,33.33333333333333,0,2
@@ org.jfree.chart.annotations.XYShapeAnnotation.equals,16,22,43,8,14,18.6046511627907,32.55813953488372,0,1
@@ org.jfree.chart.annotations.XYShapeAnnotation.hashCode,4,4,12,2,3,16.666666666666664,25.0,0,0
@@ org.jfree.chart.annotations.CategoryTextAnnotation.<init>,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.jfree.chart.annotations.CategoryTextAnnotation.setCategory,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.CategoryTextAnnotation.setCategoryAnchor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.CategoryTextAnnotation.draw,6,7,36,3,5,8.333333333333332,13.88888888888889,0,0
@@ org.jfree.chart.annotations.CategoryTextAnnotation.equals,14,19,29,7,12,24.137931034482758,41.37931034482759,0,1
@@ org.jfree.chart.annotations.AbstractAnnotation.addChangeListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.jfree.chart.annotations.AbstractAnnotation.removeChangeListener,5,5,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.jfree.chart.annotations.AbstractAnnotation.fireAnnotationChanged,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.annotations.AbstractAnnotation.notifyListeners,10,12,24,11,17,45.83333333333333,70.83333333333334,0,1
@@ org.jfree.chart.annotations.AbstractAnnotation.setNotify,4,4,5,2,2,40.0,40.0,0,0
@@ org.jfree.chart.annotations.CategoryLineAnnotation.<init>,10,13,15,5,8,33.33333333333333,53.333333333333336,0,1
@@ org.jfree.chart.annotations.CategoryLineAnnotation.setCategory1,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.CategoryLineAnnotation.setCategory2,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.CategoryLineAnnotation.setPaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.annotations.CategoryLineAnnotation.setStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.CategoryLineAnnotation.draw,6,7,48,3,5,6.25,10.416666666666668,0,1
@@ org.jfree.chart.annotations.CategoryLineAnnotation.equals,18,25,47,9,16,19.148936170212767,34.04255319148936,0,1
@@ org.jfree.chart.annotations.XYDrawableAnnotation.<init>,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.annotations.XYDrawableAnnotation.draw,5,6,10,3,5,30.0,50.0,0,0
@@ org.jfree.chart.annotations.XYDrawableAnnotation.equals,20,28,59,10,18,16.94915254237288,30.508474576271187,0,3
@@ org.jfree.chart.annotations.TextAnnotation.<init>,4,4,8,2,2,25.0,25.0,0,0
@@ org.jfree.chart.annotations.TextAnnotation.setText,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.TextAnnotation.setFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.TextAnnotation.setPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.TextAnnotation.setTextAnchor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.TextAnnotation.equals,18,25,43,9,16,20.930232558139537,37.2093023255814,0,2
@@ org.jfree.chart.annotations.XYTextAnnotation.<init>,4,4,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.setText,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.setFont,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.setPaint,4,4,4,2,2,50.0,50.0,0,1
@@ org.jfree.chart.annotations.XYTextAnnotation.setTextAnchor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.setRotationAnchor,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.setOutlinePaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.setOutlineStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYTextAnnotation.draw,11,15,46,9,12,19.565217391304348,26.08695652173913,0,2
@@ org.jfree.chart.annotations.XYTextAnnotation.equals,30,43,105,15,28,14.285714285714285,26.666666666666668,0,6
@@ org.jfree.chart.annotations.XYImageAnnotation.<init>,6,7,9,3,4,33.33333333333333,44.44444444444444,0,0
@@ org.jfree.chart.annotations.XYImageAnnotation.draw,9,12,35,6,10,17.142857142857142,28.57142857142857,0,2
@@ org.jfree.chart.annotations.XYImageAnnotation.equals,16,22,43,8,14,18.6046511627907,32.55813953488372,0,2
@@ org.jfree.chart.annotations.AbstractXYAnnotation.addEntity,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.annotations.AbstractXYAnnotation.equals,10,13,23,5,8,21.73913043478261,34.78260869565217,0,1
@@ org.jfree.chart.annotations.AbstractXYAnnotation.hashCode,6,7,18,4,8,22.22222222222222,44.44444444444444,0,1
@@ org.jfree.chart.annotations.XYLineAnnotation.<init>,6,7,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.jfree.chart.annotations.XYLineAnnotation.draw,11,15,60,8,12,13.333333333333334,20.0,0,2
@@ org.jfree.chart.annotations.XYLineAnnotation.equals,20,28,59,10,18,16.94915254237288,30.508474576271187,0,2
@@ org.jfree.chart.annotations.XYPointerAnnotation.setArrowStroke,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYPointerAnnotation.setArrowPaint,4,4,4,2,2,50.0,50.0,0,0
@@ org.jfree.chart.annotations.XYPointerAnnotation.draw,11,15,45,9,12,20.0,26.666666666666668,0,1
@@ org.jfree.chart.annotations.XYPointerAnnotation.equals,22,31,73,11,20,15.068493150684931,27.397260273972602,0,4
@@ org.jfree.chart.annotations.XYDataImageAnnotation.<init>,4,4,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.jfree.chart.annotations.XYDataImageAnnotation.draw,9,12,52,6,13,11.538461538461538,25.0,0,1
@@ org.jfree.chart.annotations.XYDataImageAnnotation.equals,20,28,59,10,18,16.94915254237288,30.508474576271187,0,2
@@ org.jfree.chart.annotations.XYTitleAnnotation.<init>,6,7,10,3,4,30.0,40.0,0,0
@@ org.jfree.chart.annotations.XYTitleAnnotation.draw,25,37,117,22,32,18.803418803418804,27.350427350427353,0,10
@@ org.jfree.chart.annotations.XYTitleAnnotation.equals,20,28,65,10,18,15.384615384615385,27.692307692307693,0,3
@@ org.jfree.chart.urls.TimeSeriesURLGenerator.<init>,10,13,13,5,8,38.46153846153847,61.53846153846154,0,0
@@ org.jfree.chart.urls.TimeSeriesURLGenerator.generateURL,13,16,26,8,11,30.76923076923077,42.30769230769231,0,2
@@ org.jfree.chart.urls.TimeSeriesURLGenerator.equals,14,19,39,7,12,17.94871794871795,30.76923076923077,0,1
@@ org.jfree.chart.urls.CustomPieURLGenerator.getURLCount,4,4,5,2,2,40.0,40.0,0,1
@@ org.jfree.chart.urls.CustomPieURLGenerator.getURL,5,6,13,3,5,23.076923076923077,38.46153846153847,0,0
@@ org.jfree.chart.urls.CustomPieURLGenerator.equals,17,23,44,12,25,27.27272727272727,56.81818181818182,0,4
